"","game_id","schedule_season","schedule_week","schedule_date","team_home_id","stadium","weather_temperature","weather_wind_mph","weather_humidity","weather_detail"
"8825","20051120LVRWAS",2005,"11",2005-11-20,"WAS","FedEx Field",45,6,52,""
"8826","20051120MIACLE",2005,"11",2005-11-20,"CLE","FirstEnergy Stadium",45,12,44,""
"8827","20051120NONE",2005,"11",2005-11-20,"NE","Gillette Stadium",43,12,51,""
"8828","20051120NYJDEN",2005,"11",2005-11-20,"DEN","Sports Authority Field at Mile High",39,10,35,""
"8829","20051120PHINYG",2005,"11",2005-11-20,"NYG","Giants Stadium",48,11,43,""
"8830","20051120PITBAL",2005,"11",2005-11-20,"BAL","M&T Bank Stadium",42,4,54,""
"8831","20051120SEASF",2005,"11",2005-11-20,"SF","Candlestick Park",57,2,62,""
"8832","20051120TBATL",2005,"11",2005-11-20,"ATL","Georgia Dome",72,0,NA,"indoor"
"8833","20051121MINGB",2005,"11",2005-11-21,"GB","Lambeau Field",38,15,80,""
"8834","20051124ATLDET",2005,"12",2005-11-24,"DET","Ford Field",72,0,NA,"indoor"
"8835","20051124DENDAL",2005,"12",2005-11-24,"DAL","Texas Stadium",57,5,43,""
"8836","20051127BALCIN",2005,"12",2005-11-27,"CIN","Paul Brown Stadium",51,10,52,""
"8837","20051127CARBUF",2005,"12",2005-11-27,"BUF","Ralph Wilson Stadium",33,7,72,""
"8838","20051127CHITB",2005,"12",2005-11-27,"TB","Raymond James Stadium",70,9,69,""
"8839","20051127CLEMIN",2005,"12",2005-11-27,"MIN","Hubert H. Humphrey Metrodome",72,0,NA,"indoor"
"8840","20051127GBPHI",2005,"12",2005-11-27,"PHI","Lincoln Financial Field",41,5,60,""
"8841","20051127JAXARI",2005,"12",2005-11-27,"ARI","University of Phoenix Stadium",58,19,18,""
"8842","20051127LACWAS",2005,"12",2005-11-27,"WAS","FedEx Field",43,5,54,""
"8843","20051127LARHOU",2005,"12",2005-11-27,"HOU","Reliant Stadium",72,0,NA,"indoor"
"8844","20051127MIALVR",2005,"12",2005-11-27,"LVR","Oakland Coliseum",46,5,65,""
"8845","20051127NEKC",2005,"12",2005-11-27,"KC","Arrowhead Stadium",59,17,78,""
"8846","20051127NONYJ",2005,"12",2005-11-27,"NYJ","Giants Stadium",45,6,50,""
"8847","20051127NYGSEA",2005,"12",2005-11-27,"SEA","CenturyLink Field",39,7,81,""
"8848","20051127SFTEN",2005,"12",2005-11-27,"TEN","Nissan Stadium",57,16,58,""
"8849","20051128PITIND",2005,"12",2005-11-28,"IND","RCA Dome",72,0,NA,"indoor"
"8850","20051204ARISF",2005,"13",2005-12-04,"SF","Candlestick Park",49,8,59,""
"8851","20051204ATLCAR",2005,"13",2005-12-04,"CAR","Bank of America Stadium",49,6,82,""
"8852","20051204BUFMIA",2005,"13",2005-12-04,"MIA","Sun Life Stadium",69,7,67,""
"8853","20051204CINPIT",2005,"13",2005-12-04,"PIT","Heinz Field",27,8,81,""
"8854","20051204DALNYG",2005,"13",2005-12-04,"NYG","Giants Stadium",33,11,67,""
"8855","20051204DENKC",2005,"13",2005-12-04,"KC","Arrowhead Stadium",22,11,70,""
"8856","20051204GBCHI",2005,"13",2005-12-04,"CHI","Soldier Field",26,11,81,""
"8857","20051204HOUBAL",2005,"13",2005-12-04,"BAL","M&T Bank Stadium",37,10,73,""
"8858","20051204JAXCLE",2005,"13",2005-12-04,"CLE","FirstEnergy Stadium",27,10,78,""
"8859","20051204LVRLAC",2005,"13",2005-12-04,"LAC","Qualcomm Stadium",57,6,52,""
"8860","20051204MINDET",2005,"13",2005-12-04,"DET","Ford Field",72,0,NA,"indoor"
"8861","20051204NYJNE",2005,"13",2005-12-04,"NE","Gillette Stadium",29,11,66,""
"8862","20051204TBNO",2005,"13",2005-12-04,"NO","Tiger Stadium (LSU)",72,14,77,""
"8863","20051204TENIND",2005,"13",2005-12-04,"IND","RCA Dome",72,0,NA,"indoor"
"8864","20051204WASLAR",2005,"13",2005-12-04,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"8865","20051205SEAPHI",2005,"13",2005-12-05,"PHI","Lincoln Financial Field",34,7,58,""
"8866","20051211BALDEN",2005,"14",2005-12-11,"DEN","Sports Authority Field at Mile High",28,10,56,""
"8867","20051211CHIPIT",2005,"14",2005-12-11,"PIT","Heinz Field",30,10,74,"snow"
"8868","20051211CLECIN",2005,"14",2005-12-11,"CIN","Paul Brown Stadium",33,17,73,""
"8869","20051211DETGB",2005,"14",2005-12-11,"GB","Lambeau Field",23,13,69,""
"8870","20051211HOUTEN",2005,"14",2005-12-11,"TEN","Nissan Stadium",40,11,55,""
"8871","20051211INDJAX",2005,"14",2005-12-11,"JAX","EverBank Field",57,10,55,""
"8872","20051211KCDAL",2005,"14",2005-12-11,"DAL","Texas Stadium",49,10,36,""
"8873","20051211LARMIN",2005,"14",2005-12-11,"MIN","Hubert H. Humphrey Metrodome",72,0,NA,"indoor"
"8874","20051211LVRNYJ",2005,"14",2005-12-11,"NYJ","Giants Stadium",36,11,64,""
"8875","20051211MIALAC",2005,"14",2005-12-11,"LAC","Qualcomm Stadium",61,4,36,""
"8876","20051211NEBUF",2005,"14",2005-12-11,"BUF","Ralph Wilson Stadium",29,16,74,""
"8877","20051211NYGPHI",2005,"14",2005-12-11,"PHI","Lincoln Financial Field",32,7,75,""
"8878","20051211SFSEA",2005,"14",2005-12-11,"SEA","CenturyLink Field",35,4,92,""
"8879","20051211TBCAR",2005,"14",2005-12-11,"CAR","Bank of America Stadium",40,8,58,""
"8880","20051211WASARI",2005,"14",2005-12-11,"ARI","University of Phoenix Stadium",56,4,22,""
"8881","20051212NOATL",2005,"14",2005-12-12,"ATL","Georgia Dome",72,0,NA,"indoor"
"8882","20051217DENBUF",2005,"15",2005-12-17,"BUF","Ralph Wilson Stadium",27,17,79,""
"8883","20051217KCNYG",2005,"15",2005-12-17,"NYG","Giants Stadium",39,13,50,""
"8884","20051217TBNE",2005,"15",2005-12-17,"NE","Gillette Stadium",36,16,61,""
"8885","20051218ARIHOU",2005,"15",2005-12-18,"HOU","Reliant Stadium",72,0,NA,"indoor"
"8886","20051218ATLCHI",2005,"15",2005-12-18,"CHI","Soldier Field",12,10,68,""
"8887","20051218CARNO",2005,"15",2005-12-18,"NO","Tiger Stadium (LSU)",46,6,61,""
"8888","20051218CINDET",2005,"15",2005-12-18,"DET","Ford Field",72,0,NA,"indoor"
"8889","20051218CLELVR",2005,"15",2005-12-18,"LVR","Oakland Coliseum",52,19,92,""
"8890","20051218DALWAS",2005,"15",2005-12-18,"WAS","FedEx Field",38,5,64,""
"8891","20051218LACIND",2005,"15",2005-12-18,"IND","RCA Dome",72,0,NA,"indoor"
"8892","20051218NYJMIA",2005,"15",2005-12-18,"MIA","Sun Life Stadium",76,7,83,""
"8893","20051218PHILAR",2005,"15",2005-12-18,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"8894","20051218PITMIN",2005,"15",2005-12-18,"MIN","Hubert H. Humphrey Metrodome",72,0,NA,"indoor"
"8895","20051218SEATEN",2005,"15",2005-12-18,"TEN","Nissan Stadium",40,6,52,""
"8896","20051218SFJAX",2005,"15",2005-12-18,"JAX","EverBank Field",54,17,92,""
"8897","20051219GBBAL",2005,"15",2005-12-19,"BAL","M&T Bank Stadium",33,11,61,""
"8898","20051224ATLTB",2005,"16",2005-12-24,"TB","Raymond James Stadium",55,6,69,""
"8899","20051224BUFCIN",2005,"16",2005-12-24,"CIN","Paul Brown Stadium",44,12,60,""
"8900","20051224DALCAR",2005,"16",2005-12-24,"CAR","Bank of America Stadium",42,7,43,""
"8901","20051224DETNO",2005,"16",2005-12-24,"NO","Alamo Dome",72,0,NA,"indoor"
"8902","20051224INDSEA",2005,"16",2005-12-24,"SEA","CenturyLink Field",55,8,88,""
"8903","20051224JAXHOU",2005,"16",2005-12-24,"HOU","Reliant Stadium",72,0,NA,"indoor"
"8904","20051224LACKC",2005,"16",2005-12-24,"KC","Arrowhead Stadium",43,16,85,""
"8905","20051224LVRDEN",2005,"16",2005-12-24,"DEN","Sports Authority Field at Mile High",38,14,39,""
"8906","20051224NYGWAS",2005,"16",2005-12-24,"WAS","FedEx Field",43,7,49,""
"8907","20051224PHIARI",2005,"16",2005-12-24,"ARI","University of Phoenix Stadium",61,4,32,""
"8908","20051224PITCLE",2005,"16",2005-12-24,"CLE","FirstEnergy Stadium",41,10,63,""
"8909","20051224SFLAR",2005,"16",2005-12-24,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"8910","20051224TENMIA",2005,"16",2005-12-24,"MIA","Sun Life Stadium",68,8,71,""
"8911","20051225CHIGB",2005,"16",2005-12-25,"GB","Lambeau Field",34,10,85,""
"8912","20051225MINBAL",2005,"16",2005-12-25,"BAL","M&T Bank Stadium",34,5,83,""
"8913","20051226NENYJ",2005,"16",2005-12-26,"NYJ","Giants Stadium",49,13,87,""
"8914","20051231DENLAC",2005,"17",2005-12-31,"LAC","Qualcomm Stadium",57,5,81,""
"8915","20051231NYGLVR",2005,"17",2005-12-31,"LVR","Oakland Coliseum",58,26,90,""
"8916","20060101ARIIND",2005,"17",2006-01-01,"IND","RCA Dome",72,0,NA,"indoor"
"8917","20060101BALCLE",2005,"17",2006-01-01,"CLE","FirstEnergy Stadium",36,10,78,""
"8918","20060101BUFNYJ",2005,"17",2006-01-01,"NYJ","Giants Stadium",36,7,79,""
"8919","20060101CARATL",2005,"17",2006-01-01,"ATL","Georgia Dome",72,0,NA,"indoor"
"8920","20060101CHIMIN",2005,"17",2006-01-01,"MIN","Hubert H. Humphrey Metrodome",72,0,NA,"indoor"
"8921","20060101CINKC",2005,"17",2006-01-01,"KC","Arrowhead Stadium",47,14,58,""
"8922","20060101DETPIT",2005,"17",2006-01-01,"PIT","Heinz Field",35,8,78,""
"8923","20060101HOUSF",2005,"17",2006-01-01,"SF","Candlestick Park",54,18,78,""
"8924","20060101LARDAL",2005,"17",2006-01-01,"DAL","Texas Stadium",67,19,40,""
"8925","20060101MIANE",2005,"17",2006-01-01,"NE","Gillette Stadium",28,11,83,""
"8926","20060101NOTB",2005,"17",2006-01-01,"TB","Raymond James Stadium",66,6,91,""
"8927","20060101SEAGB",2005,"17",2006-01-01,"GB","Lambeau Field",32,7,85,""
"8928","20060101TENJAX",2005,"17",2006-01-01,"JAX","EverBank Field",69,7,78,""
"8929","20060101WASPHI",2005,"17",2006-01-01,"PHI","Lincoln Financial Field",39,8,72,""
"8930","20060107JAXNE",2005,"Wildcard",2006-01-07,"NE","Gillette Stadium",NA,NA,NA,""
"8931","20060107WASTB",2005,"Wildcard",2006-01-07,"TB","Raymond James Stadium",NA,NA,NA,""
"8932","20060108CARNYG",2005,"Wildcard",2006-01-08,"NYG","Giants Stadium",NA,NA,NA,""
"8933","20060108PITCIN",2005,"Wildcard",2006-01-08,"CIN","Paul Brown Stadium",NA,NA,NA,""
"8934","20060114NEDEN",2005,"Division",2006-01-14,"DEN","Sports Authority Field at Mile High",NA,NA,NA,""
"8935","20060114WASSEA",2005,"Division",2006-01-14,"SEA","CenturyLink Field",NA,NA,NA,""
"8936","20060115CARCHI",2005,"Division",2006-01-15,"CHI","Soldier Field",NA,NA,NA,""
"8937","20060115PITIND",2005,"Division",2006-01-15,"IND","RCA Dome",72,0,NA,"indoor"
"8938","20060122CARSEA",2005,"Conference",2006-01-22,"SEA","CenturyLink Field",NA,NA,NA,""
"8939","20060122PITDEN",2005,"Conference",2006-01-22,"DEN","Sports Authority Field at Mile High",NA,NA,NA,""
"8940","20060205SEAPIT",2005,"Superbowl",2006-02-05,"PIT","Ford Field",72,0,NA,"indoor"
"8941","20060907MIAPIT",2006,"1",2006-09-07,"PIT","Heinz Field",62,3,75,""
"8942","20060910ATLCAR",2006,"1",2006-09-10,"CAR","Bank of America Stadium",73,6,76,""
"8943","20060910BALTB",2006,"1",2006-09-10,"TB","Raymond James Stadium",81,6,73,""
"8944","20060910BUFNE",2006,"1",2006-09-10,"NE","Gillette Stadium",64,13,62,""
"8945","20060910CHIGB",2006,"1",2006-09-10,"GB","Lambeau Field",56,11,62,""
"8946","20060910CINKC",2006,"1",2006-09-10,"KC","Arrowhead Stadium",69,11,83,""
"8947","20060910DALJAX",2006,"1",2006-09-10,"JAX","EverBank Field",80,10,75,""
"8948","20060910DENLAR",2006,"1",2006-09-10,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"8949","20060910INDNYG",2006,"1",2006-09-10,"NYG","Giants Stadium",72,10,59,""
"8950","20060910NOCLE",2006,"1",2006-09-10,"CLE","FirstEnergy Stadium",65,13,74,""
"8951","20060910NYJTEN",2006,"1",2006-09-10,"TEN","Nissan Stadium",78,6,62,""
"8952","20060910PHIHOU",2006,"1",2006-09-10,"HOU","Reliant Stadium",72,0,NA,"indoor"
"8953","20060910SEADET",2006,"1",2006-09-10,"DET","Ford Field",72,0,NA,"indoor"
"8954","20060910SFARI",2006,"1",2006-09-10,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"8955","20060911LACLVR",2006,"1",2006-09-11,"LVR","Oakland Coliseum",62,8,79,""
"8956","20060911MINWAS",2006,"1",2006-09-11,"WAS","FedEx Field",67,9,77,""
"8957","20060917ARISEA",2006,"2",2006-09-17,"SEA","CenturyLink Field",58,9,66,""
"8958","20060917BUFMIA",2006,"2",2006-09-17,"MIA","Sun Life Stadium",82,10,73,""
"8959","20060917CARMIN",2006,"2",2006-09-17,"MIN","Hubert H. Humphrey Metrodome",72,0,NA,"indoor"
"8960","20060917CLECIN",2006,"2",2006-09-17,"CIN","Paul Brown Stadium",70,9,67,""
"8961","20060917DETCHI",2006,"2",2006-09-17,"CHI","Soldier Field",71,12,69,""
"8962","20060917HOUIND",2006,"2",2006-09-17,"IND","RCA Dome",72,0,NA,"indoor"
"8963","20060917KCDEN",2006,"2",2006-09-17,"DEN","Sports Authority Field at Mile High",52,22,25,""
"8964","20060917LARSF",2006,"2",2006-09-17,"SF","Candlestick Park",62,10,57,""
"8965","20060917LVRBAL",2006,"2",2006-09-17,"BAL","M&T Bank Stadium",70,5,75,""
"8966","20060917NENYJ",2006,"2",2006-09-17,"NYJ","Giants Stadium",73,6,65,""
"8967","20060917NOGB",2006,"2",2006-09-17,"GB","Lambeau Field",73,12,66,""
"8968","20060917NYGPHI",2006,"2",2006-09-17,"PHI","Lincoln Financial Field",71,6,70,""
"8969","20060917TBATL",2006,"2",2006-09-17,"ATL","Georgia Dome",72,0,NA,"indoor"
"8970","20060917TENLAC",2006,"2",2006-09-17,"LAC","Qualcomm Stadium",68,7,65,""
"8971","20060917WASDAL",2006,"2",2006-09-17,"DAL","Texas Stadium",83,16,66,""
"8972","20060918PITJAX",2006,"2",2006-09-18,"JAX","EverBank Field",82,10,63,""
"8973","20060924BALCLE",2006,"3",2006-09-24,"CLE","FirstEnergy Stadium",66,17,69,""
"8974","20060924CARTB",2006,"3",2006-09-24,"TB","Raymond James Stadium",82,5,62,""
"8975","20060924CHIMIN",2006,"3",2006-09-24,"MIN","Hubert H. Humphrey Metrodome",72,0,NA,"indoor"
"8976","20060924CINPIT",2006,"3",2006-09-24,"PIT","Heinz Field",67,16,74,""
"8977","20060924DENNE",2006,"3",2006-09-24,"NE","Gillette Stadium",72,16,75,""
"8978","20060924GBDET",2006,"3",2006-09-24,"DET","Ford Field",72,0,NA,"indoor"
"8979","20060924JAXIND",2006,"3",2006-09-24,"IND","RCA Dome",72,0,NA,"indoor"
"8980","20060924LARARI",2006,"3",2006-09-24,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"8981","20060924NYGSEA",2006,"3",2006-09-24,"SEA","CenturyLink Field",61,8,72,""
"8982","20060924NYJBUF",2006,"3",2006-09-24,"BUF","Ralph Wilson Stadium",66,21,76,""
"8983","20060924PHISF",2006,"3",2006-09-24,"SF","Candlestick Park",60,12,77,""
"8984","20060924TENMIA",2006,"3",2006-09-24,"MIA","Sun Life Stadium",84,11,68,""
"8985","20060924WASHOU",2006,"3",2006-09-24,"HOU","Reliant Stadium",72,0,NA,"indoor"
"8986","20060925ATLNO",2006,"3",2006-09-25,"NO","Louisiana Superdome",72,0,NA,"indoor"
"8987","20061001ARIATL",2006,"4",2006-10-01,"ATL","Georgia Dome",72,0,NA,"indoor"
"8988","20061001CLELVR",2006,"4",2006-10-01,"LVR","Oakland Coliseum",61,10,63,""
"8989","20061001DALTEN",2006,"4",2006-10-01,"TEN","Nissan Stadium",72,5,51,""
"8990","20061001DETLAR",2006,"4",2006-10-01,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"8991","20061001INDNYJ",2006,"4",2006-10-01,"NYJ","Giants Stadium",66,13,63,""
"8992","20061001JAXWAS",2006,"4",2006-10-01,"WAS","FedEx Field",64,9,70,""
"8993","20061001LACBAL",2006,"4",2006-10-01,"BAL","M&T Bank Stadium",61,8,72,""
"8994","20061001MIAHOU",2006,"4",2006-10-01,"HOU","Reliant Stadium",72,0,NA,"indoor"
"8995","20061001MINBUF",2006,"4",2006-10-01,"BUF","Ralph Wilson Stadium",55,12,79,""
"8996","20061001NECIN",2006,"4",2006-10-01,"CIN","Paul Brown Stadium",60,7,70,""
"8997","20061001NOCAR",2006,"4",2006-10-01,"CAR","Bank of America Stadium",64,4,66,""
"8998","20061001SEACHI",2006,"4",2006-10-01,"CHI","Soldier Field",58,6,69,""
"8999","20061001SFKC",2006,"4",2006-10-01,"KC","Arrowhead Stadium",72,14,50,""
"9000","20061002GBPHI",2006,"4",2006-10-02,"PHI","Lincoln Financial Field",62,12,54,""
"9001","20061008BUFCHI",2006,"5",2006-10-08,"CHI","Soldier Field",57,9,60,""
"9002","20061008CLECAR",2006,"5",2006-10-08,"CAR","Bank of America Stadium",58,13,89,""
"9003","20061008DALPHI",2006,"5",2006-10-08,"PHI","Lincoln Financial Field",61,7,62,""
"9004","20061008DETMIN",2006,"5",2006-10-08,"MIN","Hubert H. Humphrey Metrodome",72,0,NA,"indoor"
"9005","20061008KCARI",2006,"5",2006-10-08,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"9006","20061008LARGB",2006,"5",2006-10-08,"GB","Lambeau Field",60,11,56,""
"9007","20061008LVRSF",2006,"5",2006-10-08,"SF","Candlestick Park",60,11,73,""
"9008","20061008MIANE",2006,"5",2006-10-08,"NE","Gillette Stadium",54,6,69,""
"9009","20061008NYJJAX",2006,"5",2006-10-08,"JAX","EverBank Field",69,12,57,""
"9010","20061008PITLAC",2006,"5",2006-10-08,"LAC","Qualcomm Stadium",64,6,70,""
"9011","20061008TBNO",2006,"5",2006-10-08,"NO","Louisiana Superdome",72,0,NA,"indoor"
"9012","20061008TENIND",2006,"5",2006-10-08,"IND","RCA Dome",72,0,NA,"indoor"
"9013","20061008WASNYG",2006,"5",2006-10-08,"NYG","Giants Stadium",61,6,59,""
"9014","20061009BALDEN",2006,"5",2006-10-09,"DEN","Sports Authority Field at Mile High",39,14,94,""
"9015","20061015BUFDET",2006,"6",2006-10-15,"DET","Ford Field",72,0,NA,"indoor"
"9016","20061015CARBAL",2006,"6",2006-10-15,"BAL","M&T Bank Stadium",46,7,55,""
"9017","20061015CINTB",2006,"6",2006-10-15,"TB","Raymond James Stadium",72,7,49,""
"9018","20061015HOUDAL",2006,"6",2006-10-15,"DAL","Texas Stadium",66,10,72,""
"9019","20061015KCPIT",2006,"6",2006-10-15,"PIT","Heinz Field",42,6,54,""
"9020","20061015LACSF",2006,"6",2006-10-15,"SF","Candlestick Park",56,12,75,""
"9021","20061015LVRDEN",2006,"6",2006-10-15,"DEN","Sports Authority Field at Mile High",55,7,50,""
"9022","20061015MIANYJ",2006,"6",2006-10-15,"NYJ","Giants Stadium",52,14,39,""
"9023","20061015NYGATL",2006,"6",2006-10-15,"ATL","Georgia Dome",72,0,NA,"indoor"
"9024","20061015PHINO",2006,"6",2006-10-15,"NO","Louisiana Superdome",72,0,NA,"indoor"
"9025","20061015SEALAR",2006,"6",2006-10-15,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"9026","20061015TENWAS",2006,"6",2006-10-15,"WAS","FedEx Field",50,7,46,""
"9027","20061016CHIARI",2006,"6",2006-10-16,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"9028","20061022ARILVR",2006,"7",2006-10-22,"LVR","Oakland Coliseum",63,5,60,""
"9029","20061022CARCIN",2006,"7",2006-10-22,"CIN","Paul Brown Stadium",49,14,67,""
"9030","20061022DENCLE",2006,"7",2006-10-22,"CLE","FirstEnergy Stadium",48,15,71,""
"9031","20061022DETNYJ",2006,"7",2006-10-22,"NYJ","Giants Stadium",55,10,57,""
"9032","20061022GBMIA",2006,"7",2006-10-22,"MIA","Sun Life Stadium",82,9,66,""
"9033","20061022JAXHOU",2006,"7",2006-10-22,"HOU","Reliant Stadium",72,0,NA,"indoor"
"9034","20061022LACKC",2006,"7",2006-10-22,"KC","Arrowhead Stadium",39,11,66,""
"9035","20061022MINSEA",2006,"7",2006-10-22,"SEA","CenturyLink Field",53,10,74,""
"9036","20061022NEBUF",2006,"7",2006-10-22,"BUF","Ralph Wilson Stadium",48,14,82,""
"9037","20061022PHITB",2006,"7",2006-10-22,"TB","Raymond James Stadium",82,8,72,""
"9038","20061022PITATL",2006,"7",2006-10-22,"ATL","Georgia Dome",72,0,NA,"indoor"
"9039","20061022WASIND",2006,"7",2006-10-22,"IND","RCA Dome",72,0,NA,"indoor"
"9040","20061023NYGDAL",2006,"7",2006-10-23,"DAL","Texas Stadium",55,7,45,""
"9041","20061029ARIGB",2006,"8",2006-10-29,"GB","Lambeau Field",39,13,48,""
"9042","20061029ATLCIN",2006,"8",2006-10-29,"CIN","Paul Brown Stadium",50,11,46,""
"9043","20061029BALNO",2006,"8",2006-10-29,"NO","Louisiana Superdome",72,0,NA,"indoor"
"9044","20061029DALCAR",2006,"8",2006-10-29,"CAR","Bank of America Stadium",52,7,54,""
"9045","20061029HOUTEN",2006,"8",2006-10-29,"TEN","Nissan Stadium",59,8,41,""
"9046","20061029INDDEN",2006,"8",2006-10-29,"DEN","Sports Authority Field at Mile High",55,14,26,""
"9047","20061029JAXPHI",2006,"8",2006-10-29,"PHI","Lincoln Financial Field",49,26,38,""
"9048","20061029LARLAC",2006,"8",2006-10-29,"LAC","Qualcomm Stadium",64,5,73,""
"9049","20061029NYJCLE",2006,"8",2006-10-29,"CLE","FirstEnergy Stadium",42,19,54,""
"9050","20061029PITLVR",2006,"8",2006-10-29,"LVR","Oakland Coliseum",57,8,70,""
"9051","20061029SEAKC",2006,"8",2006-10-29,"KC","Arrowhead Stadium",58,11,50,""
"9052","20061029SFCHI",2006,"8",2006-10-29,"CHI","Soldier Field",43,11,47,""
"9053","20061029TBNYG",2006,"8",2006-10-29,"NYG","Giants Stadium",50,24,37,""
"9054","20061030NEMIN",2006,"8",2006-10-30,"MIN","Hubert H. Humphrey Metrodome",72,0,NA,"indoor"
"9055","20061105ATLDET",2006,"9",2006-11-05,"DET","Ford Field",72,0,NA,"indoor"
"9056","20061105CINBAL",2006,"9",2006-11-05,"BAL","M&T Bank Stadium",39,3,59,""
"9057","20061105CLELAC",2006,"9",2006-11-05,"LAC","Qualcomm Stadium",66,5,57,""
"9058","20061105DALWAS",2006,"9",2006-11-05,"WAS","FedEx Field",42,4,53,""
"9059","20061105DENPIT",2006,"9",2006-11-05,"PIT","Heinz Field",41,5,43,""
"9060","20061105GBBUF",2006,"9",2006-11-05,"BUF","Ralph Wilson Stadium",42,9,60,""
"9061","20061105HOUNYG",2006,"9",2006-11-05,"NYG","Giants Stadium",45,6,41,""
"9062","20061105INDNE",2006,"9",2006-11-05,"NE","Gillette Stadium",40,7,53,""
"9063","20061105KCLAR",2006,"9",2006-11-05,"LAR","Edward Jones Dome",72,0,NA,"indoor"
"9064","20061105MIACHI",2006,"9",2006-11-05,"CHI","Soldier Field",44,9,60,""
"9065","20061105MINSF",2006,"9",2006-11-05,"SF","Candlestick Park",59,8,82,""
"9066","20061105NOTB",2006,"9",2006-11-05,"TB","Raymond James Stadium",72,10,52,""
"9067","20061105TENJAX",2006,"9",2006-11-05,"JAX","EverBank Field",65,17,77,""
"9068","20061106LVRSEA",2006,"9",2006-11-06,"SEA","CenturyLink Field",57,14,95,""
"9069","20061112BALTEN",2006,"10",2006-11-12,"TEN","Nissan Stadium",45,9,63,""
"9070","20061112BUFIND",2006,"10",2006-11-12,"IND","RCA Dome",72,0,NA,"indoor"
"9071","20061112CHINYG",2006,"10",2006-11-12,"NYG","Giants Stadium",60,12,86,""
"9072","20061112CLEATL",2006,"10",2006-11-12,"ATL","Georgia Dome",72,0,NA,"indoor"
"9073","20061112DALARI",2006,"10",2006-11-12,"ARI","University of Phoenix Stadium",72,0,NA,"indoor"
"9074","20061112DENLVR",2006,"10",2006-11-12,"LVR","Oakland Coliseum",50,6,67,""
"9075","20061112GBMIN",2006,"10",2006-11-12,"MIN","Hubert H. Humphrey Metrodome",72,0,NA,"indoor"
"9076","20061112HOUJAX",2006,"10",2006-11-12,"JAX","EverBank Field",63,12,59,""
"9077","20061112KCMIA",2006,"10",2006-11-12,"MIA","Sun Life Stadium",75,5,63,""
"9078","20061112LACCIN",2006,"10",2006-11-12,"CIN","Paul Brown Stadium",39,11,74,""
"9079","20061112LARSEA",2006,"10",2006-11-12,"SEA","CenturyLink Field",45,16,88,""
"9080","20061112NOPIT",2006,"10",2006-11-12,"PIT","Heinz Field",41,14,85,""
"9081","20061112NYJNE",2006,"10",2006-11-12,"NE","Gillette Stadium",55,11,92,""
"9082","20061112SFDET",2006,"10",2006-11-12,"DET","Ford Field",72,0,NA,"indoor"
"9083","20061112WASPHI",2006,"10",2006-11-12,"PHI","Lincoln Financial Field",59,13,88,""
"9084","20061113TBCAR",2006,"10",2006-11-13,"CAR","Bank of America Stadium",52,6,58,""
"9085","20061119ATLBAL",2006,"11",2006-11-19,"BAL","M&T Bank Stadium",44,6,66,""
"9086","20061119BUFHOU",2006,"11",2006-11-19,"HOU","Reliant Stadium",72,0,NA,"indoor"
"9087","20061119CHINYJ",2006,"11",2006-11-19,"NYJ","Giants Stadium",47,12,58,""
