"","game_id","schedule_season","schedule_week","schedule_date","team_favorite_id","spread_favorite","over_under_line"
"9078","20061112LACCIN",2006,"10",2006-11-12,"LAC",-1.5,48
"9079","20061112LARSEA",2006,"10",2006-11-12,"SEA",-3,43.5
"9080","20061112NOPIT",2006,"10",2006-11-12,"PIT",-6.5,45.5
"9081","20061112NYJNE",2006,"10",2006-11-12,"NE",-10.5,38
"9082","20061112SFDET",2006,"10",2006-11-12,"DET",-6,46.5
"9083","20061112WASPHI",2006,"10",2006-11-12,"PHI",-8,41.5
"9084","20061113TBCAR",2006,"10",2006-11-13,"CAR",-10,37
"9085","20061119ATLBAL",2006,"11",2006-11-19,"BAL",-3.5,41.5
"9086","20061119BUFHOU",2006,"11",2006-11-19,"HOU",-2.5,36.5
"9087","20061119CHINYJ",2006,"11",2006-11-19,"CHI",-5.5,40.5
"9088","20061119CINNO",2006,"11",2006-11-19,"NO",-3,52.5
"9089","20061119DETARI",2006,"11",2006-11-19,"ARI",-2.5,45.5
"9090","20061119INDDAL",2006,"11",2006-11-19,"IND",-1,49
"9091","20061119LACDEN",2006,"11",2006-11-19,"DEN",-2.5,42.5
"9092","20061119LARCAR",2006,"11",2006-11-19,"CAR",-6.5,44.5
"9093","20061119LVRKC",2006,"11",2006-11-19,"KC",-9,36.5
"9094","20061119MINMIA",2006,"11",2006-11-19,"MIA",-3,33.5
"9095","20061119NEGB",2006,"11",2006-11-19,"NE",-6,46
"9096","20061119PITCLE",2006,"11",2006-11-19,"PIT",-4,36
"9097","20061119SEASF",2006,"11",2006-11-19,"SEA",-3,43.5
"9098","20061119TENPHI",2006,"11",2006-11-19,"PHI",-13,43.5
"9099","20061119WASTB",2006,"11",2006-11-19,"TB",-3,34
"9100","20061120NYGJAX",2006,"11",2006-11-20,"JAX",-3.5,38.5
"9101","20061123DENKC",2006,"12",2006-11-23,"KC",-1,39
"9102","20061123MIADET",2006,"12",2006-11-23,"MIA",-2.5,40.5
"9103","20061123TBDAL",2006,"12",2006-11-23,"DAL",-11,39
"9104","20061126ARIMIN",2006,"12",2006-11-26,"MIN",-6,39
"9105","20061126CARWAS",2006,"12",2006-11-26,"CAR",-6,36
"9106","20061126CHINE",2006,"12",2006-11-26,"NE",-3.5,38
"9107","20061126CINCLE",2006,"12",2006-11-26,"CIN",-3,44
"9108","20061126HOUNYJ",2006,"12",2006-11-26,"NYJ",-5.5,40
"9109","20061126JAXBUF",2006,"12",2006-11-26,"JAX",-3,35
"9110","20061126LVRLAC",2006,"12",2006-11-26,"LAC",-13,43
"9111","20061126NOATL",2006,"12",2006-11-26,"ATL",-3,48
"9112","20061126NYGTEN",2006,"12",2006-11-26,"NYG",-3.5,45
"9113","20061126PHIIND",2006,"12",2006-11-26,"IND",-9.5,45
"9114","20061126PITBAL",2006,"12",2006-11-26,"BAL",-3,40.5
"9115","20061126SFLAR",2006,"12",2006-11-26,"LAR",-4.5,45
"9116","20061127GBSEA",2006,"12",2006-11-27,"SEA",-10,42.5
"9117","20061130BALCIN",2006,"13",2006-11-30,"CIN",-2.5,43.5
"9118","20061203ARILAR",2006,"13",2006-12-03,"LAR",-6.5,47
"9119","20061203ATLWAS",2006,"13",2006-12-03,"WAS",-1.5,38.5
"9120","20061203DALNYG",2006,"13",2006-12-03,"DAL",-3.5,44
"9121","20061203DETNE",2006,"13",2006-12-03,"NE",-13.5,41.5
"9122","20061203HOULVR",2006,"13",2006-12-03,"LVR",-3.5,35.5
"9123","20061203INDTEN",2006,"13",2006-12-03,"IND",-7.5,46.5
"9124","20061203JAXMIA",2006,"13",2006-12-03,"PICK",0,35.5
"9125","20061203KCCLE",2006,"13",2006-12-03,"KC",-5,35.5
"9126","20061203LACBUF",2006,"13",2006-12-03,"LAC",-5.5,42.5
"9127","20061203MINCHI",2006,"13",2006-12-03,"CHI",-9,34.5
"9128","20061203NYJGB",2006,"13",2006-12-03,"PICK",0,42.5
"9129","20061203SEADEN",2006,"13",2006-12-03,"DEN",-4,40.5
"9130","20061203SFNO",2006,"13",2006-12-03,"NO",-7,45.5
"9131","20061203TBPIT",2006,"13",2006-12-03,"PIT",-7,41
"9132","20061204CARPHI",2006,"13",2006-12-04,"CAR",-3,37.5
"9133","20061207CLEPIT",2006,"14",2006-12-07,"PIT",-7.5,34.5
"9134","20061210ATLTB",2006,"14",2006-12-10,"ATL",-3,38
"9135","20061210BALKC",2006,"14",2006-12-10,"KC",-3,37.5
"9136","20061210BUFNYJ",2006,"14",2006-12-10,"NYJ",-3.5,37.5
"9137","20061210DENLAC",2006,"14",2006-12-10,"LAC",-7,41
"9138","20061210GBSF",2006,"14",2006-12-10,"SF",-4,43.5
"9139","20061210INDJAX",2006,"14",2006-12-10,"IND",-1,44
"9140","20061210LVRCIN",2006,"14",2006-12-10,"CIN",-10.5,39.5
"9141","20061210MINDET",2006,"14",2006-12-10,"DET",-1,40
"9142","20061210NEMIA",2006,"14",2006-12-10,"NE",-3,37
"9143","20061210NODAL",2006,"14",2006-12-10,"DAL",-6.5,48
"9144","20061210NYGCAR",2006,"14",2006-12-10,"NYG",-2.5,39
"9145","20061210PHIWAS",2006,"14",2006-12-10,"PHI",-2,40.5
"9146","20061210SEAARI",2006,"14",2006-12-10,"SEA",-3.5,45
"9147","20061210TENHOU",2006,"14",2006-12-10,"HOU",-1.5,42
"9148","20061211CHILAR",2006,"14",2006-12-11,"CHI",-6.5,41.5
"9149","20061214SFSEA",2006,"15",2006-12-14,"SEA",-10,38
"9150","20061216DALATL",2006,"15",2006-12-16,"DAL",-3.5,44.5
"9151","20061217CLEBAL",2006,"15",2006-12-17,"BAL",-12,34.5
"9152","20061217DENARI",2006,"15",2006-12-17,"DEN",-2.5,44
"9153","20061217DETGB",2006,"15",2006-12-17,"GB",-6,45
"9154","20061217HOUNE",2006,"15",2006-12-17,"NE",-12.5,37.5
"9155","20061217JAXTEN",2006,"15",2006-12-17,"JAX",-3.5,41
"9156","20061217KCLAC",2006,"15",2006-12-17,"LAC",-9,47
"9157","20061217LARLVR",2006,"15",2006-12-17,"LVR",-2,39.5
"9158","20061217MIABUF",2006,"15",2006-12-17,"BUF",-1,34.5
"9159","20061217NYJMIN",2006,"15",2006-12-17,"MIN",-3,40.5
"9160","20061217PHINYG",2006,"15",2006-12-17,"NYG",-6,45
"9161","20061217PITCAR",2006,"15",2006-12-17,"PIT",-2.5,39
"9162","20061217TBCHI",2006,"15",2006-12-17,"CHI",-13.5,35
"9163","20061217WASNO",2006,"15",2006-12-17,"NO",-9.5,47
"9164","20061218CININD",2006,"15",2006-12-18,"IND",-3.5,55
"9165","20061221MINGB",2006,"16",2006-12-21,"GB",-4,38.5
"9166","20061223KCLVR",2006,"16",2006-12-23,"KC",-7,35.5
"9167","20061224ARISF",2006,"16",2006-12-24,"SF",-4,45
"9168","20061224BALPIT",2006,"16",2006-12-24,"PIT",-4,37
"9169","20061224CARATL",2006,"16",2006-12-24,"ATL",-6,41
"9170","20061224CHIDET",2006,"16",2006-12-24,"CHI",-6,41.5
"9171","20061224CINDEN",2006,"16",2006-12-24,"DEN",-3,44.5
"9172","20061224INDHOU",2006,"16",2006-12-24,"IND",-9.5,47
"9173","20061224LACSEA",2006,"16",2006-12-24,"LAC",-4.5,45
"9174","20061224NEJAX",2006,"16",2006-12-24,"JAX",-3,37
"9175","20061224NONYG",2006,"16",2006-12-24,"NYG",-3,47.5
"9176","20061224TBCLE",2006,"16",2006-12-24,"CLE",-3,37.5
"9177","20061224TENBUF",2006,"16",2006-12-24,"BUF",-5.5,38
"9178","20061224WASLAR",2006,"16",2006-12-24,"LAR",-2,43
"9179","20061225NYJMIA",2006,"16",2006-12-25,"MIA",-3,36.5
"9180","20061225PHIDAL",2006,"16",2006-12-25,"DAL",-7,48.5
"9181","20061230NYGWAS",2006,"17",2006-12-30,"NYG",-2,43
"9182","20061231ARILAC",2006,"17",2006-12-31,"LAC",-14,44
"9183","20061231ATLPHI",2006,"17",2006-12-31,"PHI",-8.5,43
"9184","20061231BUFBAL",2006,"17",2006-12-31,"BAL",-9,37.5
"9185","20061231CARNO",2006,"17",2006-12-31,"CAR",-2,38.5
"9186","20061231CLEHOU",2006,"17",2006-12-31,"HOU",-6,37.5
"9187","20061231DETDAL",2006,"17",2006-12-31,"DAL",-14,46
"9188","20061231GBCHI",2006,"17",2006-12-31,"CHI",-2.5,37
"9189","20061231JAXKC",2006,"17",2006-12-31,"KC",-2.5,37
"9190","20061231LARMIN",2006,"17",2006-12-31,"LAR",-2.5,44
"9191","20061231LVRNYJ",2006,"17",2006-12-31,"NYJ",-10.5,34.5
"9192","20061231MIAIND",2006,"17",2006-12-31,"IND",-9,43.5
"9193","20061231NETEN",2006,"17",2006-12-31,"TEN",-3,41.5
"9194","20061231PITCIN",2006,"17",2006-12-31,"CIN",-6,44.5
"9195","20061231SEATB",2006,"17",2006-12-31,"TB",-3,38
"9196","20061231SFDEN",2006,"17",2006-12-31,"DEN",-10,39
"9197","20070106DALSEA",2006,"Wildcard",2007-01-06,"SEA",-2,48.5
"9198","20070106KCIND",2006,"Wildcard",2007-01-06,"IND",-6.5,51
"9199","20070107NYGPHI",2006,"Wildcard",2007-01-07,"PHI",-6,46.5
"9200","20070107NYJNE",2006,"Wildcard",2007-01-07,"NE",-9,38.5
"9201","20070113INDBAL",2006,"Division",2007-01-13,"BAL",-4,41
"9202","20070113PHINO",2006,"Division",2007-01-13,"NO",-4.5,48.5
"9203","20070114NELAC",2006,"Division",2007-01-14,"LAC",-5,46.5
"9204","20070114SEACHI",2006,"Division",2007-01-14,"CHI",-8.5,37.5
"9205","20070121NEIND",2006,"Conference",2007-01-21,"IND",-3,47
"9206","20070121NOCHI",2006,"Conference",2007-01-21,"CHI",-3,43
"9207","20070204CHIIND",2006,"Superbowl",2007-02-04,"IND",-7,47
"9208","20070906NOIND",2007,"1",2007-09-06,"IND",-5.5,53.5
"9209","20070909ATLMIN",2007,"1",2007-09-09,"MIN",-3,35.5
"9210","20070909CARLAR",2007,"1",2007-09-09,"LAR",-1,43
"9211","20070909CHILAC",2007,"1",2007-09-09,"LAC",-6,42.5
"9212","20070909DENBUF",2007,"1",2007-09-09,"DEN",-3,37
"9213","20070909DETLVR",2007,"1",2007-09-09,"LVR",-2.5,39.5
"9214","20070909KCHOU",2007,"1",2007-09-09,"HOU",-3,38
"9215","20070909MIAWAS",2007,"1",2007-09-09,"WAS",-3,34.5
"9216","20070909NENYJ",2007,"1",2007-09-09,"NE",-6.5,41
"9217","20070909NYGDAL",2007,"1",2007-09-09,"DAL",-6.5,44.5
"9218","20070909PHIGB",2007,"1",2007-09-09,"PHI",-3,42.5
"9219","20070909PITCLE",2007,"1",2007-09-09,"PIT",-4.5,36.5
"9220","20070909TBSEA",2007,"1",2007-09-09,"SEA",-6,41
"9221","20070909TENJAX",2007,"1",2007-09-09,"JAX",-7,38
"9222","20070910ARISF",2007,"1",2007-09-10,"SF",-3,46.5
"9223","20070910BALCIN",2007,"1",2007-09-10,"CIN",-2.5,40
"9224","20070916ATLJAX",2007,"2",2007-09-16,"JAX",-10,34.5
"9225","20070916BUFPIT",2007,"2",2007-09-16,"PIT",-10,39
"9226","20070916CINCLE",2007,"2",2007-09-16,"CIN",-7,41.5
"9227","20070916DALMIA",2007,"2",2007-09-16,"DAL",-3.5,40.5
"9228","20070916GBNYG",2007,"2",2007-09-16,"NYG",-2.5,39
"9229","20070916HOUCAR",2007,"2",2007-09-16,"CAR",-6.5,38.5
"9230","20070916INDTEN",2007,"2",2007-09-16,"IND",-7,46
"9231","20070916KCCHI",2007,"2",2007-09-16,"CHI",-12,34.5
"9232","20070916LACNE",2007,"2",2007-09-16,"NE",-3.5,46
"9233","20070916LVRDEN",2007,"2",2007-09-16,"DEN",-10,37
"9234","20070916MINDET",2007,"2",2007-09-16,"DET",-3,42.5
"9235","20070916NOTB",2007,"2",2007-09-16,"NO",-4,41.5
"9236","20070916NYJBAL",2007,"2",2007-09-16,"BAL",-10,33
"9237","20070916SEAARI",2007,"2",2007-09-16,"SEA",-2.5,42.5
"9238","20070916SFLAR",2007,"2",2007-09-16,"LAR",-3,44
"9239","20070917WASPHI",2007,"2",2007-09-17,"PHI",-7,38.5
"9240","20070923ARIBAL",2007,"3",2007-09-23,"BAL",-7,35.5
"9241","20070923BUFNE",2007,"3",2007-09-23,"NE",-16.5,41
"9242","20070923CARATL",2007,"3",2007-09-23,"CAR",-4,38.5
"9243","20070923CINSEA",2007,"3",2007-09-23,"SEA",-3,49.5
"9244","20070923CLELVR",2007,"3",2007-09-23,"LVR",-3,41.5
"9245","20070923DALCHI",2007,"3",2007-09-23,"CHI",-3,41.5
"9246","20070923DETPHI",2007,"3",2007-09-23,"PHI",-5,44
"9247","20070923INDHOU",2007,"3",2007-09-23,"IND",-6.5,46.5
"9248","20070923JAXDEN",2007,"3",2007-09-23,"DEN",-3,36
"9249","20070923LACGB",2007,"3",2007-09-23,"LAC",-5.5,42.5
"9250","20070923LARTB",2007,"3",2007-09-23,"TB",-3.5,38.5
"9251","20070923MIANYJ",2007,"3",2007-09-23,"NYJ",-3,36.5
"9252","20070923MINKC",2007,"3",2007-09-23,"KC",-3,34
"9253","20070923NYGWAS",2007,"3",2007-09-23,"WAS",-3.5,42.5
"9254","20070923SFPIT",2007,"3",2007-09-23,"PIT",-9.5,38
"9255","20070924TENNO",2007,"3",2007-09-24,"NO",-4.5,46.5
"9256","20070930BALCLE",2007,"4",2007-09-30,"BAL",-4.5,40
"9257","20070930CHIDET",2007,"4",2007-09-30,"CHI",-2.5,46
"9258","20070930DENIND",2007,"4",2007-09-30,"IND",-10,46.5
"9259","20070930GBMIN",2007,"4",2007-09-30,"GB",-1,38
"9260","20070930HOUATL",2007,"4",2007-09-30,"HOU",-2.5,39.5
"9261","20070930KCLAC",2007,"4",2007-09-30,"LAC",-12,38.5
"9262","20070930LARDAL",2007,"4",2007-09-30,"DAL",-13,47
"9263","20070930LVRMIA",2007,"4",2007-09-30,"MIA",-3.5,40
"9264","20070930NYJBUF",2007,"4",2007-09-30,"NYJ",-3,37
"9265","20070930PHINYG",2007,"4",2007-09-30,"PHI",-2.5,47
"9266","20070930PITARI",2007,"4",2007-09-30,"PIT",-5,42.5
"9267","20070930SEASF",2007,"4",2007-09-30,"SEA",-1,40.5
"9268","20070930TBCAR",2007,"4",2007-09-30,"CAR",-3,39.5
"9269","20071001NECIN",2007,"4",2007-10-01,"NE",-7.5,54
"9270","20071007ARILAR",2007,"5",2007-10-07,"ARI",-3.5,41
"9271","20071007ATLTEN",2007,"5",2007-10-07,"TEN",-7.5,41
"9272","20071007BALSF",2007,"5",2007-10-07,"BAL",-3,34.5
"9273","20071007CARNO",2007,"5",2007-10-07,"NO",-4,44
"9274","20071007CHIGB",2007,"5",2007-10-07,"GB",-3.5,40.5
"9275","20071007CLENE",2007,"5",2007-10-07,"NE",-15.5,48
"9276","20071007DETWAS",2007,"5",2007-10-07,"WAS",-4,44.5
"9277","20071007JAXKC",2007,"5",2007-10-07,"JAX",-2,35
"9278","20071007LACDEN",2007,"5",2007-10-07,"LAC",-1,43.5
"9279","20071007MIAHOU",2007,"5",2007-10-07,"HOU",-5.5,43.5
"9280","20071007NYJNYG",2007,"5",2007-10-07,"NYG",-4,40.5
"9281","20071007SEAPIT",2007,"5",2007-10-07,"PIT",-5,41.5
"9282","20071007TBIND",2007,"5",2007-10-07,"IND",-9,45
"9283","20071008DALBUF",2007,"5",2007-10-08,"DAL",-11,45
"9284","20071014CARARI",2007,"6",2007-10-14,"ARI",-6,38.5
"9285","20071014CINKC",2007,"6",2007-10-14,"CIN",-2.5,44
"9286","20071014HOUJAX",2007,"6",2007-10-14,"JAX",-7,37.5
"9287","20071014LARBAL",2007,"6",2007-10-14,"BAL",-9,36.5
"9288","20071014LVRLAC",2007,"6",2007-10-14,"LAC",-9.5,44
"9289","20071014MIACLE",2007,"6",2007-10-14,"CLE",-4,45
"9290","20071014MINCHI",2007,"6",2007-10-14,"CHI",-4.5,35.5
"9291","20071014NEDAL",2007,"6",2007-10-14,"NE",-5,53
"9292","20071014NOSEA",2007,"6",2007-10-14,"SEA",-6.5,43
"9293","20071014PHINYJ",2007,"6",2007-10-14,"PHI",-4.5,43.5
"9294","20071014TENTB",2007,"6",2007-10-14,"TB",-2.5,37
"9295","20071014WASGB",2007,"6",2007-10-14,"GB",-3,40.5
"9296","20071015NYGATL",2007,"6",2007-10-15,"NYG",-5.5,44
"9297","20071021ARIWAS",2007,"7",2007-10-21,"WAS",-8,36
"9298","20071021ATLNO",2007,"7",2007-10-21,"NO",-7.5,42
"9299","20071021BALBUF",2007,"7",2007-10-21,"BAL",-3,33.5
"9300","20071021CHIPHI",2007,"7",2007-10-21,"PHI",-5.5,43
"9301","20071021KCLVR",2007,"7",2007-10-21,"LVR",-1.5,38
"9302","20071021LARSEA",2007,"7",2007-10-21,"SEA",-7.5,39.5
"9303","20071021MINDAL",2007,"7",2007-10-21,"DAL",-9.5,46.5
"9304","20071021NEMIA",2007,"7",2007-10-21,"NE",-15.5,49.5
"9305","20071021NYJCIN",2007,"7",2007-10-21,"CIN",-6,48.5
"9306","20071021PITDEN",2007,"7",2007-10-21,"PIT",-4.5,38.5
"9307","20071021SFNYG",2007,"7",2007-10-21,"NYG",-9.5,39
"9308","20071021TBDET",2007,"7",2007-10-21,"DET",-2.5,44
"9309","20071021TENHOU",2007,"7",2007-10-21,"HOU",-2,38
"9310","20071022INDJAX",2007,"7",2007-10-22,"IND",-3,45.5
"9311","20071028BUFNYJ",2007,"8",2007-10-28,"NYJ",-3,38.5
"9312","20071028CLELAR",2007,"8",2007-10-28,"CLE",-3,46.5
"9313","20071028DETCHI",2007,"8",2007-10-28,"CHI",-6,45.5
"9314","20071028HOULAC",2007,"8",2007-10-28,"LAC",-10,45.5
"9315","20071028INDCAR",2007,"8",2007-10-28,"IND",-6.5,44
"9316","20071028JAXTB",2007,"8",2007-10-28,"TB",-3.5,32
"9317","20071028LVRTEN",2007,"8",2007-10-28,"TEN",-7,39
"9318","20071028NOSF",2007,"8",2007-10-28,"NO",-1.5,40
"9319","20071028NYGMIA",2007,"8",2007-10-28,"NYG",-10,48
"9320","20071028PHIMIN",2007,"8",2007-10-28,"PHI",-1,37.5
"9321","20071028PITCIN",2007,"8",2007-10-28,"PIT",-4,48.5
"9322","20071028WASNE",2007,"8",2007-10-28,"NE",-14.5,46.5
"9323","20071029GBDEN",2007,"8",2007-10-29,"DEN",-3,43.5
"9324","20071104ARITB",2007,"9",2007-11-04,"TB",-3.5,39
"9325","20071104CARTEN",2007,"9",2007-11-04,"TEN",-5.5,35.5
"9326","20071104CINBUF",2007,"9",2007-11-04,"CIN",-1,44
"9327","20071104DALPHI",2007,"9",2007-11-04,"DAL",-3,46.5
"9328","20071104DENDET",2007,"9",2007-11-04,"DET",-3,46.5
"9329","20071104GBKC",2007,"9",2007-11-04,"KC",-2.5,37.5
"9330","20071104HOULVR",2007,"9",2007-11-04,"LVR",-3,41
"9331","20071104JAXNO",2007,"9",2007-11-04,"NO",-3,40
"9332","20071104LACMIN",2007,"9",2007-11-04,"LAC",-7,42
"9333","20071104NEIND",2007,"9",2007-11-04,"NE",-5,56.5
"9334","20071104SEACLE",2007,"9",2007-11-04,"CLE",-1.5,47
"9335","20071104SFATL",2007,"9",2007-11-04,"ATL",-3.5,37
"9336","20071104WASNYJ",2007,"9",2007-11-04,"WAS",-3.5,36
"9337","20071105BALPIT",2007,"9",2007-11-05,"PIT",-9.5,36
"9338","20071111ATLCAR",2007,"10",2007-11-11,"CAR",-4,35.5
"9339","20071111BUFMIA",2007,"10",2007-11-11,"BUF",-2.5,40.5
"9340","20071111CHILVR",2007,"10",2007-11-11,"CHI",-3.5,38
"9341","20071111CINBAL",2007,"10",2007-11-11,"BAL",-3,44.5
"9342","20071111CLEPIT",2007,"10",2007-11-11,"PIT",-9.5,47.5
"9343","20071111DALNYG",2007,"10",2007-11-11,"DAL",-1.5,48
"9344","20071111DENKC",2007,"10",2007-11-11,"KC",-2.5,37
"9345","20071111DETARI",2007,"10",2007-11-11,"ARI",-2,45
"9346","20071111INDLAC",2007,"10",2007-11-11,"IND",-3.5,47.5
"9347","20071111JAXTEN",2007,"10",2007-11-11,"TEN",-3.5,36
"9348","20071111LARNO",2007,"10",2007-11-11,"NO",-10.5,47
"9349","20071111MINGB",2007,"10",2007-11-11,"GB",-6,40.5
"9350","20071111PHIWAS",2007,"10",2007-11-11,"WAS",-2.5,37.5
"9351","20071112SFSEA",2007,"10",2007-11-12,"SEA",-9,37.5
"9352","20071118ARICIN",2007,"11",2007-11-18,"CIN",-3.5,49.5
"9353","20071118CARGB",2007,"11",2007-11-18,"GB",-10,37.5
"9354","20071118CHISEA",2007,"11",2007-11-18,"SEA",-5.5,37.5
"9355","20071118CLEBAL",2007,"11",2007-11-18,"CLE",-2,44
"9356","20071118KCIND",2007,"11",2007-11-18,"IND",-14.5,41.5
"9357","20071118LACJAX",2007,"11",2007-11-18,"JAX",-3,40.5
"9358","20071118LARSF",2007,"11",2007-11-18,"LAR",-3,39.5
"9359","20071118LVRMIN",2007,"11",2007-11-18,"MIN",-4.5,35.5
"9360","20071118MIAPHI",2007,"11",2007-11-18,"PHI",-9.5,40
"9361","20071118NEBUF",2007,"11",2007-11-18,"NE",-16,46.5
"9362","20071118NOHOU",2007,"11",2007-11-18,"HOU",-1,50.5
"9363","20071118NYGDET",2007,"11",2007-11-18,"NYG",-2.5,48
"9364","20071118PITNYJ",2007,"11",2007-11-18,"PIT",-9.5,40.5
"9365","20071118TBATL",2007,"11",2007-11-18,"TB",-3,35.5
"9366","20071118WASDAL",2007,"11",2007-11-18,"DAL",-11,47
"9367","20071119TENDEN",2007,"11",2007-11-19,"PICK",0,38.5
"9368","20071122GBDET",2007,"12",2007-11-22,"GB",-3,47
"9369","20071122INDATL",2007,"12",2007-11-22,"IND",-14,42.5
"9370","20071122NYJDAL",2007,"12",2007-11-22,"DAL",-14.5,47.5
"9371","20071125BALLAC",2007,"12",2007-11-25,"LAC",-9,38.5
"9372","20071125BUFJAX",2007,"12",2007-11-25,"JAX",-9,37
"9373","20071125DENCHI",2007,"12",2007-11-25,"CHI",-1,41.5
"9374","20071125HOUCLE",2007,"12",2007-11-25,"CLE",-3,52
"9375","20071125LVRKC",2007,"12",2007-11-25,"KC",-4,34.5
"9376","20071125MINNYG",2007,"12",2007-11-25,"NYG",-7.5,40
"9377","20071125NOCAR",2007,"12",2007-11-25,"NO",-3,42
"9378","20071125PHINE",2007,"12",2007-11-25,"NE",-24.5,51.5
"9379","20071125SEALAR",2007,"12",2007-11-25,"SEA",-3,46
"9380","20071125SFARI",2007,"12",2007-11-25,"ARI",-10.5,38
"9381","20071125TENCIN",2007,"12",2007-11-25,"TEN",-1,47
"9382","20071125WASTB",2007,"12",2007-11-25,"TB",-3,38.5
"9383","20071126MIAPIT",2007,"12",2007-11-26,"PIT",-16,38.5
"9384","20071129GBDAL",2007,"13",2007-11-29,"DAL",-6.5,52.5
"9385","20071202ATLLAR",2007,"13",2007-12-02,"LAR",-3,40
"9386","20071202BUFWAS",2007,"13",2007-12-02,"WAS",-6.5,37.5
"9387","20071202CINPIT",2007,"13",2007-12-02,"PIT",-7,38
"9388","20071202CLEARI",2007,"13",2007-12-02,"PICK",0,52
"9389","20071202DENLVR",2007,"13",2007-12-02,"DEN",-3,41.5
"9390","20071202DETMIN",2007,"13",2007-12-02,"MIN",-4.5,44.5
"9391","20071202HOUTEN",2007,"13",2007-12-02,"TEN",-3.5,40
"9392","20071202JAXIND",2007,"13",2007-12-02,"IND",-7,45
"9393","20071202LACKC",2007,"13",2007-12-02,"LAC",-6,37.5
"9394","20071202NYGCHI",2007,"13",2007-12-02,"NYG",-1,39
"9395","20071202NYJMIA",2007,"13",2007-12-02,"MIA",-1,37.5
"9396","20071202SEAPHI",2007,"13",2007-12-02,"PHI",-3,39
"9397","20071202SFCAR",2007,"13",2007-12-02,"CAR",-3,35
"9398","20071202TBNO",2007,"13",2007-12-02,"NO",-3,42
"9399","20071203NEBAL",2007,"13",2007-12-03,"NE",-18.5,46.5
"9400","20071206CHIWAS",2007,"14",2007-12-06,"WAS",-3,40
"9401","20071209ARISEA",2007,"14",2007-12-09,"SEA",-7.5,44.5
"9402","20071209CARJAX",2007,"14",2007-12-09,"JAX",-10.5,39
"9403","20071209CLENYJ",2007,"14",2007-12-09,"CLE",-3.5,47.5
"9404","20071209DALDET",2007,"14",2007-12-09,"DAL",-10.5,50.5
"9405","20071209INDBAL",2007,"14",2007-12-09,"IND",-9,42
"9406","20071209KCDEN",2007,"14",2007-12-09,"DEN",-7.5,37.5
"9407","20071209LACTEN",2007,"14",2007-12-09,"LAC",-1,40
"9408","20071209LARCIN",2007,"14",2007-12-09,"CIN",-10,45.5
"9409","20071209LVRGB",2007,"14",2007-12-09,"GB",-10,40.5
"9410","20071209MIABUF",2007,"14",2007-12-09,"BUF",-7,34
"9411","20071209MINSF",2007,"14",2007-12-09,"MIN",-8.5,39.5
"9412","20071209NYGPHI",2007,"14",2007-12-09,"PHI",-3,42
"9413","20071209PITNE",2007,"14",2007-12-09,"NE",-10.5,49.5
"9414","20071209TBHOU",2007,"14",2007-12-09,"TB",-2.5,40
"9415","20071210NOATL",2007,"14",2007-12-10,"NO",-4.5,44
"9416","20071213DENHOU",2007,"15",2007-12-13,"DEN",-2.5,47.5
"9417","20071215CINSF",2007,"15",2007-12-15,"CIN",-8.5,43
"9418","20071216ARINO",2007,"15",2007-12-16,"NO",-3.5,49.5
"9419","20071216ATLTB",2007,"15",2007-12-16,"TB",-12.5,37.5
"9420","20071216BALMIA",2007,"15",2007-12-16,"BAL",-3,37.5
"9421","20071216BUFCLE",2007,"15",2007-12-16,"CLE",-5,37
"9422","20071216DETLAC",2007,"15",2007-12-16,"LAC",-9.5,46
"9423","20071216GBLAR",2007,"15",2007-12-16,"GB",-7,47
"9424","20071216INDLVR",2007,"15",2007-12-16,"IND",-10,45
"9425","20071216JAXPIT",2007,"15",2007-12-16,"PIT",-3,34.5
"9426","20071216NYJNE",2007,"15",2007-12-16,"NE",-20.5,41
"9427","20071216PHIDAL",2007,"15",2007-12-16,"DAL",-10,49
"9428","20071216SEACAR",2007,"15",2007-12-16,"SEA",-8,37
"9429","20071216TENKC",2007,"15",2007-12-16,"TEN",-3.5,34.5
"9430","20071216WASNYG",2007,"15",2007-12-16,"NYG",-6.5,36.5
"9431","20071217CHIMIN",2007,"15",2007-12-17,"MIN",-10.5,43.5
"9432","20071220PITLAR",2007,"16",2007-12-20,"PIT",-8,43
"9433","20071222DALCAR",2007,"16",2007-12-22,"DAL",-10.5,42.5
"9434","20071223ATLARI",2007,"16",2007-12-23,"ARI",-10.5,43.5
"9435","20071223BALSEA",2007,"16",2007-12-23,"SEA",-13.5,39
"9436","20071223CLECIN",2007,"16",2007-12-23,"CLE",-3,47.5
"9437","20071223GBCHI",2007,"16",2007-12-23,"GB",-7.5,32
"9438","20071223HOUIND",2007,"16",2007-12-23,"IND",-6.5,45
"9439","20071223KCDET",2007,"16",2007-12-23,"DET",-5,43.5
"9440","20071223LVRJAX",2007,"16",2007-12-23,"JAX",-13.5,39.5
"9441","20071223MIANE",2007,"16",2007-12-23,"NE",-22.5,45.5
"9442","20071223NYGBUF",2007,"16",2007-12-23,"NYG",-3,32
"9443","20071223NYJTEN",2007,"16",2007-12-23,"TEN",-9,37.5
"9444","20071223PHINO",2007,"16",2007-12-23,"NO",-3,48
"9445","20071223TBSF",2007,"16",2007-12-23,"TB",-7,37
"9446","20071223WASMIN",2007,"16",2007-12-23,"MIN",-6.5,40.5
"9447","20071224DENLAC",2007,"16",2007-12-24,"LAC",-8.5,47
