"","game_id","schedule_season","schedule_week","schedule_date","team_home_id","team_away_id","team_home_elo_pre","team_away_elo_pre"
"6934","19981018LARMIA",1998,"7",1998-10-18,"MIA","LAR",1003,886
"6935","19981018NOATL",1998,"7",1998-10-18,"ATL","NO",1077,944
"6936","19981018PHILAC",1998,"7",1998-10-18,"LAC","PHI",769,834
"6937","19981018WASMIN",1998,"7",1998-10-18,"MIN","WAS",1247,779
"6938","19981019NYJNE",1998,"7",1998-10-19,"NE","NYJ",1250,916
"6939","19981025ATLNYJ",1998,"8",1998-10-25,"NYJ","ATL",1004,1109
"6940","19981025BALGB",1998,"8",1998-10-25,"GB","BAL",1217,906
"6941","19981025BUFCAR",1998,"8",1998-10-25,"CAR","BUF",767,980
"6942","19981025CHITEN",1998,"8",1998-10-25,"TEN","CHI",1067,917
"6943","19981025CINLVR",1998,"8",1998-10-25,"LVR","CIN",994,1006
"6944","19981025JAXDEN",1998,"8",1998-10-25,"DEN","JAX",1406,1151
"6945","19981025MINDET",1998,"8",1998-10-25,"DET","MIN",1026,1252
"6946","19981025NEMIA",1998,"8",1998-10-25,"MIA","NE",1037,1162
"6947","19981025SEALAC",1998,"8",1998-10-25,"LAC","SEA",828,1002
"6948","19981025SFLAR",1998,"8",1998-10-25,"LAR","SF",852,1202
"6949","19981025TBNO",1998,"8",1998-10-25,"NO","TB",912,1054
"6950","19981026PITKC",1998,"8",1998-10-26,"KC","PIT",1175,1122
"6951","19981101ARIDET",1998,"9",1998-11-01,"DET","ARI",1005,857
"6952","19981101DENCIN",1998,"9",1998-11-01,"CIN","DEN",954,1424
"6953","19981101JAXBAL",1998,"9",1998-11-01,"BAL","JAX",892,1133
"6954","19981101LARATL",1998,"9",1998-11-01,"ATL","LAR",1045,841
"6955","19981101LVRSEA",1998,"9",1998-11-01,"SEA","LVR",1029,1046
"6956","19981101MIABUF",1998,"9",1998-11-01,"BUF","MIA",1003,1104
"6957","19981101MINTB",1998,"9",1998-11-01,"TB","MIN",985,1273
"6958","19981101NEIND",1998,"9",1998-11-01,"IND","NE",767,1095
"6959","19981101NOCAR",1998,"9",1998-11-01,"CAR","NO",744,981
"6960","19981101NYGWAS",1998,"9",1998-11-01,"WAS","NYG",774,951
"6961","19981101NYJKC",1998,"9",1998-11-01,"KC","NYJ",1118,1068
"6962","19981101SFGB",1998,"9",1998-11-01,"GB","SF",1231,1213
"6963","19981101TENPIT",1998,"9",1998-11-01,"PIT","TEN",1179,997
"6964","19981102DALPHI",1998,"9",1998-11-02,"PHI","DAL",775,926
"6965","19981108ATLNE",1998,"10",1998-11-08,"NE","ATL",1107,1069
"6966","19981108BUFNYJ",1998,"10",1998-11-08,"NYJ","BUF",1125,1067
"6967","19981108CARSF",1998,"10",1998-11-08,"SF","CAR",1166,824
"6968","19981108CINJAX",1998,"10",1998-11-08,"JAX","CIN",1153,949
"6969","19981108DETPHI",1998,"10",1998-11-08,"PHI","DET",745,935
"6970","19981108INDMIA",1998,"10",1998-11-08,"MIA","IND",1040,755
"6971","19981108KCSEA",1998,"10",1998-11-08,"SEA","KC",981,1061
"6972","19981108LACDEN",1998,"10",1998-11-08,"DEN","LAC",1429,801
"6973","19981108LARCHI",1998,"10",1998-11-08,"CHI","LAR",987,817
"6974","19981108LVRBAL",1998,"10",1998-11-08,"BAL","LVR",872,1094
"6975","19981108NOMIN",1998,"10",1998-11-08,"MIN","NO",1188,901
"6976","19981108NYGDAL",1998,"10",1998-11-08,"DAL","NYG",956,878
"6977","19981108TENTB",1998,"10",1998-11-08,"TB","TEN",1070,1071
"6978","19981108WASARI",1998,"10",1998-11-08,"ARI","WAS",927,847
"6979","19981109GBPIT",1998,"10",1998-11-09,"PIT","GB",1105,1278
"6980","19981115BALLAC",1998,"11",1998-11-15,"LAC","BAL",800,950
"6981","19981115CHIDET",1998,"11",1998-11-15,"DET","CHI",860,914
"6982","19981115CINMIN",1998,"11",1998-11-15,"MIN","CIN",1204,925
"6983","19981115DALARI",1998,"11",1998-11-15,"ARI","DAL",966,995
"6984","19981115GBNYG",1998,"11",1998-11-15,"NYG","GB",839,1205
"6985","19981115LARNO",1998,"11",1998-11-15,"NO","LAR",885,890
"6986","19981115MIACAR",1998,"11",1998-11-15,"CAR","MIA",813,1056
"6987","19981115NEBUF",1998,"11",1998-11-15,"BUF","NE",1025,1052
"6988","19981115NYJIND",1998,"11",1998-11-15,"IND","NYJ",739,1167
"6989","19981115PHIWAS",1998,"11",1998-11-15,"WAS","PHI",808,820
"6990","19981115PITTEN",1998,"11",1998-11-15,"TEN","PIT",1121,1178
"6991","19981115SEALVR",1998,"11",1998-11-15,"LVR","SEA",1016,1042
"6992","19981115SFATL",1998,"11",1998-11-15,"ATL","SF",1124,1177
"6993","19981115TBJAX",1998,"11",1998-11-15,"JAX","TB",1177,1020
"6994","19981116DENKC",1998,"11",1998-11-16,"KC","DEN",1000,1430
"6995","19981122ARIWAS",1998,"12",1998-11-22,"WAS","ARI",860,920
"6996","19981122BALCIN",1998,"12",1998-11-22,"CIN","BAL",909,880
"6997","19981122CARLAR",1998,"12",1998-11-22,"LAR","CAR",839,793
"6998","19981122CHIATL",1998,"12",1998-11-22,"ATL","CHI",1181,856
"6999","19981122DETTB",1998,"12",1998-11-22,"TB","DET",991,918
"7000","19981122GBMIN",1998,"12",1998-11-22,"MIN","GB",1220,1215
"7001","19981122INDBUF",1998,"12",1998-11-22,"BUF","IND",1079,832
"7002","19981122JAXPIT",1998,"12",1998-11-22,"PIT","JAX",1120,1206
"7003","19981122KCLAC",1998,"12",1998-11-22,"LAC","KC",870,994
"7004","19981122LVRDEN",1998,"12",1998-11-22,"DEN","LVR",1436,1070
"7005","19981122NOSF",1998,"12",1998-11-22,"SF","NO",1120,936
"7006","19981122NYJTEN",1998,"12",1998-11-22,"TEN","NYJ",1179,1074
"7007","19981122PHINYG",1998,"12",1998-11-22,"NYG","PHI",829,768
"7008","19981122SEADAL",1998,"12",1998-11-22,"DAL","SEA",1041,988
"7009","19981123MIANE",1998,"12",1998-11-23,"NE","MIA",998,1076
"7010","19981126MINDAL",1998,"13",1998-11-26,"DAL","MIN",1084,1269
"7011","19981126PITDET",1998,"13",1998-11-26,"DET","PIT",978,1182
"7012","19981129ARIKC",1998,"13",1998-11-29,"KC","ARI",927,962
"7013","19981129ATLLAR",1998,"13",1998-11-29,"LAR","ATL",783,1194
"7014","19981129BUFNE",1998,"13",1998-11-29,"NE","BUF",1059,1098
"7015","19981129CARNYJ",1998,"13",1998-11-29,"NYJ","CAR",1138,849
"7016","19981129DENLAC",1998,"13",1998-11-29,"LAC","DEN",937,1446
"7017","19981129INDBAL",1998,"13",1998-11-29,"BAL","IND",934,813
"7018","19981129JAXCIN",1998,"13",1998-11-29,"CIN","JAX",855,1144
"7019","19981129NOMIA",1998,"13",1998-11-29,"MIA","NO",1015,910
"7020","19981129PHIGB",1998,"13",1998-11-29,"GB","PHI",1166,727
"7021","19981129TBCHI",1998,"13",1998-11-29,"CHI","TB",843,931
"7022","19981129TENSEA",1998,"13",1998-11-29,"SEA","TEN",945,1115
"7023","19981129WASLVR",1998,"13",1998-11-29,"LVR","WAS",1060,818
"7024","19981130NYGSF",1998,"13",1998-11-30,"SF","NYG",1146,870
"7025","19981203LARPHI",1998,"14",1998-12-03,"PHI","LAR",721,776
"7026","19981206BALTEN",1998,"14",1998-12-06,"TEN","BAL",1042,967
"7027","19981206BUFCIN",1998,"14",1998-12-06,"CIN","BUF",840,1043
"7028","19981206CHIMIN",1998,"14",1998-12-06,"MIN","CHI",1295,805
"7029","19981206DALNO",1998,"14",1998-12-06,"NO","DAL",874,1058
"7030","19981206DETJAX",1998,"14",1998-12-06,"JAX","DET",1159,1054
"7031","19981206INDATL",1998,"14",1998-12-06,"ATL","IND",1201,780
"7032","19981206KCDEN",1998,"14",1998-12-06,"DEN","KC",1450,982
"7033","19981206LACWAS",1998,"14",1998-12-06,"WAS","LAC",898,933
"7034","19981206MIALVR",1998,"14",1998-12-06,"LVR","MIA",980,1051
"7035","19981206NEPIT",1998,"14",1998-12-06,"PIT","NE",1106,1114
"7036","19981206NYGARI",1998,"14",1998-12-06,"ARI","NYG",907,854
"7037","19981206SEANYJ",1998,"14",1998-12-06,"NYJ","SEA",1153,1018
"7038","19981206SFCAR",1998,"14",1998-12-06,"CAR","SF",834,1162
"7039","19981207GBTB",1998,"14",1998-12-07,"TB","GB",969,1172
"7040","19981213ARIPHI",1998,"15",1998-12-13,"PHI","ARI",779,850
"7041","19981213ATLNO",1998,"15",1998-12-13,"NO","ATL",948,1208
"7042","19981213CHIGB",1998,"15",1998-12-13,"GB","CHI",1096,801
"7043","19981213CININD",1998,"15",1998-12-13,"IND","CIN",773,816
"7044","19981213DALKC",1998,"15",1998-12-13,"KC","DAL",977,984
"7045","19981213DENNYG",1998,"15",1998-12-13,"NYG","DEN",911,1455
"7046","19981213LACSEA",1998,"15",1998-12-13,"SEA","LAC",986,878
"7047","19981213LVRBUF",1998,"15",1998-12-13,"BUF","LVR",1067,940
"7048","19981213MINBAL",1998,"15",1998-12-13,"BAL","MIN",927,1299
"7049","19981213NELAR",1998,"15",1998-12-13,"LAR","NE",718,1163
"7050","19981213NYJMIA",1998,"15",1998-12-13,"MIA","NYJ",1091,1185
"7051","19981213PITTB",1998,"15",1998-12-13,"TB","PIT",1045,1057
"7052","19981213TENJAX",1998,"15",1998-12-13,"JAX","TEN",1195,1082
"7053","19981213WASCAR",1998,"15",1998-12-13,"CAR","WAS",822,953
"7054","19981214DETSF",1998,"15",1998-12-14,"SF","DET",1174,1018
"7055","19981219NYJBUF",1998,"16",1998-12-19,"BUF","NYJ",1100,1222
"7056","19981219TBWAS",1998,"16",1998-12-19,"WAS","TB",985,1097
"7057","19981220ATLDET",1998,"16",1998-12-20,"DET","ATL",989,1226
"7058","19981220BALCHI",1998,"16",1998-12-20,"CHI","BAL",786,918
"7059","19981220CINPIT",1998,"16",1998-12-20,"PIT","CIN",1005,760
"7060","19981220INDSEA",1998,"16",1998-12-20,"SEA","IND",1021,829
"7061","19981220JAXMIN",1998,"16",1998-12-20,"MIN","JAX",1308,1129
"7062","19981220KCNYG",1998,"16",1998-12-20,"NYG","KC",1008,1028
"7063","19981220LARCAR",1998,"16",1998-12-20,"CAR","LAR",790,812
"7064","19981220LVRLAC",1998,"16",1998-12-20,"LAC","LVR",843,907
"7065","19981220NOARI",1998,"16",1998-12-20,"ARI","NO",890,930
"7066","19981220PHIDAL",1998,"16",1998-12-20,"DAL","PHI",933,739
"7067","19981220SFNE",1998,"16",1998-12-20,"NE","SF",1069,1203
"7068","19981220TENGB",1998,"16",1998-12-20,"GB","TEN",1111,1148
"7069","19981221DENMIA",1998,"16",1998-12-21,"MIA","DEN",1054,1358
"7070","19981226KCLVR",1998,"17",1998-12-26,"LVR","KC",948,975
"7071","19981226MINTEN",1998,"17",1998-12-26,"TEN","MIN",1093,1334
"7072","19981227BUFNO",1998,"17",1998-12-27,"NO","BUF",874,1067
"7073","19981227CARIND",1998,"17",1998-12-27,"IND","CAR",804,843
"7074","19981227DETBAL",1998,"17",1998-12-27,"BAL","DET",850,969
"7075","19981227GBCHI",1998,"17",1998-12-27,"CHI","GB",854,1166
"7076","19981227LACARI",1998,"17",1998-12-27,"ARI","LAC",946,802
"7077","19981227LARSF",1998,"17",1998-12-27,"SF","LAR",1135,759
"7078","19981227MIAATL",1998,"17",1998-12-27,"ATL","MIA",1246,1140
"7079","19981227NENYJ",1998,"17",1998-12-27,"NYJ","NE",1255,1137
"7080","19981227NYGPHI",1998,"17",1998-12-27,"PHI","NYG",714,1061
"7081","19981227SEADEN",1998,"17",1998-12-27,"DEN","SEA",1272,1046
"7082","19981227TBCIN",1998,"17",1998-12-27,"CIN","TB",841,1032
"7083","19981227WASDAL",1998,"17",1998-12-27,"DAL","WAS",958,1050
"7084","19981228PITJAX",1998,"17",1998-12-28,"JAX","PIT",1103,924
"7085","19990102ARIDAL",1998,"Wildcard",1999-01-02,"DAL","ARI",1021,977
"7086","19990102BUFMIA",1998,"Wildcard",1999-01-02,"MIA","BUF",1105,1092
"7087","19990103GBSF",1998,"Wildcard",1999-01-03,"SF","GB",1144,1179
"7088","19990103NEJAX",1998,"Wildcard",1999-01-03,"JAX","NE",1129,1103
"7089","19990109MIADEN",1998,"Division",1999-01-09,"DEN","MIA",1293,1153
"7090","19990109SFATL",1998,"Division",1999-01-09,"ATL","SF",1281,1199
"7091","19990110ARIMIN",1998,"Division",1999-01-10,"MIN","ARI",1354,1033
"7092","19990110JAXNYJ",1998,"Division",1999-01-10,"NYJ","JAX",1289,1175
"7093","19990117ATLMIN",1998,"Conference",1999-01-17,"MIN","ATL",1367,1320
"7094","19990117NYJDEN",1998,"Conference",1999-01-17,"DEN","NYJ",1324,1323
"7095","19990131ATLDEN",1998,"Superbowl",1999-01-31,"DEN","ATL",1374,1377
"7096","19990912ARIPHI",1999,"1",1999-09-12,"PHI","ARI",703,1020
"7097","19990912BALLAR",1999,"1",1999-09-12,"LAR","BAL",750,916
"7098","19990912BUFIND",1999,"1",1999-09-12,"IND","BUF",759,1044
"7099","19990912CARNO",1999,"1",1999-09-12,"NO","CAR",849,888
"7100","19990912CINTEN",1999,"1",1999-09-12,"TEN","CIN",1073,816
"7101","19990912DALWAS",1999,"1",1999-09-12,"WAS","DAL",987,965
"7102","19990912DETSEA",1999,"1",1999-09-12,"SEA","DET",1025,903
"7103","19990912KCCHI",1999,"1",1999-09-12,"CHI","KC",841,1021
"7104","19990912LVRGB",1999,"1",1999-09-12,"GB","LVR",1124,902
"7105","19990912MINATL",1999,"1",1999-09-12,"ATL","MIN",1327,1310
"7106","19990912NENYJ",1999,"1",1999-09-12,"NYJ","NE",1273,1057
"7107","19990912NYGTB",1999,"1",1999-09-12,"TB","NYG",1057,1072
"7108","19990912PITCLE",1999,"1",1999-09-12,"CLE","PIT",802,898
"7109","19990912SFJAX",1999,"1",1999-09-12,"JAX","SF",1141,1160
"7110","19990913MIADEN",1999,"1",1999-09-13,"DEN","MIA",1424,1122
"7111","19990919ARIMIA",1999,"2",1999-09-19,"MIA","ARI",1208,1033
"7112","19990919CLETEN",1999,"2",1999-09-19,"TEN","CLE",1091,765
"7113","19990919DENKC",1999,"2",1999-09-19,"KC","DEN",947,1338
"7114","19990919GBDET",1999,"2",1999-09-19,"DET","GB",970,1146
"7115","19990919INDNE",1999,"2",1999-09-19,"NE","IND",1135,843
"7116","19990919JAXCAR",1999,"2",1999-09-19,"CAR","JAX",833,1194
"7117","19990919LACCIN",1999,"2",1999-09-19,"CIN","LAC",798,771
"7118","19990919LVRMIN",1999,"2",1999-09-19,"MIN","LVR",1362,880
"7119","19990919NOSF",1999,"2",1999-09-19,"SF","NO",1107,904
"7120","19990919NYJBUF",1999,"2",1999-09-19,"BUF","NYJ",960,1195
"7121","19990919PITBAL",1999,"2",1999-09-19,"BAL","PIT",844,935
"7122","19990919SEACHI",1999,"2",1999-09-19,"CHI","SEA",915,958
"7123","19990919TBPHI",1999,"2",1999-09-19,"PHI","TB",690,1009
"7124","19990919WASNYG",1999,"2",1999-09-19,"NYG","WAS",1120,934
"7125","19990920ATLDAL",1999,"2",1999-09-20,"DAL","ATL",1018,1275
"7126","19990926ATLLAR",1999,"3",1999-09-26,"LAR","ATL",822,1193
"7127","19990926CHILVR",1999,"3",1999-09-26,"LVR","CHI",976,871
"7128","19990926CINCAR",1999,"3",1999-09-26,"CAR","CIN",823,744
"7129","19990926CLEBAL",1999,"3",1999-09-26,"BAL","CLE",807,753
"7130","19990926DENTB",1999,"3",1999-09-26,"TB","DEN",1022,1246
"7131","19990926DETKC",1999,"3",1999-09-26,"KC","DET",1039,1043
"7132","19990926INDLAC",1999,"3",1999-09-26,"LAC","IND",825,828
"7133","19990926MINGB",1999,"3",1999-09-26,"GB","MIN",1073,1266
"7134","19990926NYGNE",1999,"3",1999-09-26,"NE","NYG",1150,1046
"7135","19990926PHIBUF",1999,"3",1999-09-26,"BUF","PHI",1040,677
"7136","19990926SEAPIT",1999,"3",1999-09-26,"PIT","SEA",972,1002
"7137","19990926TENJAX",1999,"3",1999-09-26,"JAX","TEN",1204,1103
"7138","19990926WASNYJ",1999,"3",1999-09-26,"NYJ","WAS",1115,1008
"7139","19990927SFARI",1999,"3",1999-09-27,"ARI","SF",1006,1131
"7140","19991003ARIDAL",1999,"4",1999-10-03,"DAL","ARI",1100,973
"7141","19991003BALATL",1999,"4",1999-10-03,"ATL","BAL",1102,849
"7142","19991003CARWAS",1999,"4",1999-10-03,"WAS","CAR",1073,862
"7143","19991003JAXPIT",1999,"4",1999-10-03,"PIT","JAX",926,1140
"7144","19991003KCLAC",1999,"4",1999-10-03,"LAC","KC",775,1090
"7145","19991003LARCIN",1999,"4",1999-10-03,"CIN","LAR",705,913
"7146","19991003LVRSEA",1999,"4",1999-10-03,"SEA","LVR",1048,1012
"7147","19991003NECLE",1999,"4",1999-10-03,"CLE","NE",711,1186
"7148","19991003NOCHI",1999,"4",1999-10-03,"CHI","NO",835,880
"7149","19991003NYJDEN",1999,"4",1999-10-03,"DEN","NYJ",1167,1050
"7150","19991003PHINYG",1999,"4",1999-10-03,"NYG","PHI",1010,667
"7151","19991003TBMIN",1999,"4",1999-10-03,"MIN","TB",1191,1101
"7152","19991003TENSF",1999,"4",1999-10-03,"SF","TEN",1164,1167
"7153","19991004BUFMIA",1999,"4",1999-10-04,"MIA","BUF",1235,1050
"7154","19991010ATLNO",1999,"5",1999-10-10,"NO","ATL",824,1021
"7155","19991010BALTEN",1999,"5",1999-10-10,"TEN","BAL",1117,930
"7156","19991010CHIMIN",1999,"5",1999-10-10,"MIN","CHI",1229,891
"7157","19991010CINCLE",1999,"5",1999-10-10,"CLE","CIN",706,682
"7158","19991010DALPHI",1999,"5",1999-10-10,"PHI","DAL",656,1133
"7159","19991010DENLVR",1999,"5",1999-10-10,"LVR","DEN",967,1101
"7160","19991010LACDET",1999,"5",1999-10-10,"DET","LAC",992,862
"7161","19991010MIAIND",1999,"5",1999-10-10,"IND","MIA",878,1161
"7162","19991010NEKC",1999,"5",1999-10-10,"KC","NE",1003,1191
"7163","19991010NYGARI",1999,"5",1999-10-10,"ARI","NYG",940,1021
"7164","19991010PITBUF",1999,"5",1999-10-10,"BUF","PIT",1124,904
"7165","19991010SFLAR",1999,"5",1999-10-10,"LAR","SF",936,1214
"7166","19991010TBGB",1999,"5",1999-10-10,"GB","TB",1148,1063
"7167","19991011JAXNYJ",1999,"5",1999-10-11,"NYJ","JAX",1116,1162
"7168","19991017CARSF",1999,"6",1999-10-17,"SF","CAR",1130,839
"7169","19991017CLEJAX",1999,"6",1999-10-17,"JAX","CLE",1206,653
"7170","19991017GBDEN",1999,"6",1999-10-17,"DEN","GB",1133,1186
"7171","19991017INDNYJ",1999,"6",1999-10-17,"NYJ","IND",1072,862
"7172","19991017LARATL",1999,"6",1999-10-17,"ATL","LAR",1045,1020
"7173","19991017LVRBUF",1999,"6",1999-10-17,"BUF","LVR",1146,935
"7174","19991017MIANE",1999,"6",1999-10-17,"NE","MIA",1116,1177
"7175","19991017MINDET",1999,"6",1999-10-17,"DET","MIN",924,1141
"7176","19991017PHICHI",1999,"6",1999-10-17,"CHI","PHI",979,751
"7177","19991017PITCIN",1999,"6",1999-10-17,"CIN","PIT",735,882
"7178","19991017SEALAC",1999,"6",1999-10-17,"LAC","SEA",930,1093
"7179","19991017TENNO",1999,"6",1999-10-17,"NO","TEN",800,1142
"7180","19991017WASARI",1999,"6",1999-10-17,"ARI","WAS",1001,1096
"7181","19991018DALNYG",1999,"6",1999-10-18,"NYG","DAL",960,1038
"7182","19991021KCBAL",1999,"7",1999-10-21,"BAL","KC",905,1078
"7183","19991024BUFSEA",1999,"7",1999-10-24,"SEA","BUF",1021,1069
"7184","19991024CHITB",1999,"7",1999-10-24,"TB","CHI",1025,900
"7185","19991024CININD",1999,"7",1999-10-24,"IND","CIN",939,705
"7186","19991024CLELAR",1999,"7",1999-10-24,"LAR","CLE",1074,650
"7187","19991024DENNE",1999,"7",1999-10-24,"NE","DEN",1075,1190
"7188","19991024DETCAR",1999,"7",1999-10-24,"CAR","DET",924,1002
"7189","19991024GBLAC",1999,"7",1999-10-24,"LAC","GB",1002,1129
"7190","19991024NONYG",1999,"7",1999-10-24,"NYG","NO",1021,789
"7191","19991024NYJLVR",1999,"7",1999-10-24,"LVR","NYJ",1012,995
"7192","19991024PHIMIA",1999,"7",1999-10-24,"MIA","PHI",1218,830
"7193","19991024SFMIN",1999,"7",1999-10-24,"MIN","SF",1063,1045
"7194","19991024WASDAL",1999,"7",1999-10-24,"DAL","WAS",977,1133
"7195","19991025ATLPIT",1999,"7",1999-10-25,"PIT","ATL",912,991
"7196","19991031BUFBAL",1999,"8",1999-10-31,"BAL","BUF",878,1012
"7197","19991031CARATL",1999,"8",1999-10-31,"ATL","CAR",930,885
"7198","19991031CHIWAS",1999,"8",1999-10-31,"WAS","CHI",1062,867
"7199","19991031CLENO",1999,"8",1999-10-31,"NO","CLE",768,643
"7200","19991031DALIND",1999,"8",1999-10-31,"IND","DAL",959,1048
"7201","19991031JAXCIN",1999,"8",1999-10-31,"CIN","JAX",685,1209
"7202","19991031LACKC",1999,"8",1999-10-31,"KC","LAC",1105,969
"7203","19991031LARTEN",1999,"8",1999-10-31,"TEN","LAR",1153,1081
"7204","19991031MIALVR",1999,"8",1999-10-31,"LVR","MIA",1060,1227
"7205","19991031MINDEN",1999,"8",1999-10-31,"DEN","MIN",1124,1110
"7206","19991031NEARI",1999,"8",1999-10-31,"ARI","NE",964,1141
"7207","19991031NYGPHI",1999,"8",1999-10-31,"PHI","NYG",821,1042
"7208","19991031TBDET",1999,"8",1999-10-31,"DET","TB",1041,1058
"7209","19991101SEAGB",1999,"8",1999-11-01,"GB","SEA",1162,1078
"7210","19991107ARINYJ",1999,"9",1999-11-07,"NYJ","ARI",947,937
"7211","19991107BALCLE",1999,"9",1999-11-07,"CLE","BAL",710,846
"7212","19991107BUFWAS",1999,"9",1999-11-07,"WAS","BUF",1087,1044
"7213","19991107CHIGB",1999,"9",1999-11-07,"GB","CHI",1100,842
"7214","19991107CINSEA",1999,"9",1999-11-07,"SEA","CIN",1140,682
"7215","19991107DENLAC",1999,"9",1999-11-07,"LAC","DEN",937,1072
"7216","19991107JAXATL",1999,"9",1999-11-07,"ATL","JAX",974,1212
"7217","19991107KCIND",1999,"9",1999-11-07,"IND","KC",1021,1137
"7218","19991107LARDET",1999,"9",1999-11-07,"DET","LAR",1093,1041
"7219","19991107PHICAR",1999,"9",1999-11-07,"CAR","PHI",841,799
"7220","19991107PITSF",1999,"9",1999-11-07,"SF","PIT",998,973
"7221","19991107TBNO",1999,"9",1999-11-07,"NO","TB",701,1006
"7222","19991107TENMIA",1999,"9",1999-11-07,"MIA","TEN",1255,1193
"7223","19991108DALMIN",1999,"9",1999-11-08,"MIN","DAL",1162,986
"7224","19991114BALJAX",1999,"10",1999-11-14,"JAX","BAL",1232,878
"7225","19991114CARLAR",1999,"10",1999-11-14,"LAR","CAR",998,885
"7226","19991114CLEPIT",1999,"10",1999-11-14,"PIT","CLE",1027,678
"7227","19991114DENSEA",1999,"10",1999-11-14,"SEA","DEN",1145,1104
"7228","19991114DETARI",1999,"10",1999-11-14,"ARI","DET",888,1136
"7229","19991114GBDAL",1999,"10",1999-11-14,"DAL","GB",959,1018
"7230","19991114INDNYG",1999,"10",1999-11-14,"NYG","IND",1064,1087
"7231","19991114KCTB",1999,"10",1999-11-14,"TB","KC",1020,1071
"7232","19991114LACLVR",1999,"10",1999-11-14,"LVR","LAC",1032,905
"7233","19991114MIABUF",1999,"10",1999-11-14,"BUF","MIA",1100,1296
"7234","19991114MINCHI",1999,"10",1999-11-14,"CHI","MIN",924,1189
"7235","19991114SFNO",1999,"10",1999-11-14,"NO","SF",687,944
"7236","19991114TENCIN",1999,"10",1999-11-14,"CIN","TEN",677,1152
"7237","19991114WASPHI",1999,"10",1999-11-14,"PHI","WAS",755,1031
"7238","19991115NYJNE",1999,"10",1999-11-15,"NE","NYJ",1168,996
"7239","19991121ATLTB",1999,"11",1999-11-21,"TB","ATL",1077,954
"7240","19991121BALCIN",1999,"11",1999-11-21,"CIN","BAL",672,867
"7241","19991121BUFNYJ",1999,"11",1999-11-21,"NYJ","BUF",1069,1176
"7242","19991121CARCLE",1999,"11",1999-11-21,"CLE","CAR",767,851
"7243","19991121CHILAC",1999,"11",1999-11-21,"LAC","CHI",872,907
"7244","19991121DALARI",1999,"11",1999-11-21,"ARI","DAL",969,1017
"7245","19991121DETGB",1999,"11",1999-11-21,"GB","DET",960,1055
"7246","19991121INDPHI",1999,"11",1999-11-21,"PHI","IND",839,1134
"7247","19991121LARSF",1999,"11",1999-11-21,"SF","LAR",862,1032
"7248","19991121NEMIA",1999,"11",1999-11-21,"MIA","NE",1220,1095
"7249","19991121NOJAX",1999,"11",1999-11-21,"JAX","NO",1243,769
"7250","19991121NYGWAS",1999,"11",1999-11-21,"WAS","NYG",947,1017
"7251","19991121PITTEN",1999,"11",1999-11-21,"TEN","PIT",1157,938
"7252","19991121SEAKC",1999,"11",1999-11-21,"KC","SEA",1014,1189
"7253","19991122LVRDEN",1999,"11",1999-11-22,"DEN","LVR",1060,1065
"7254","19991125CHIDET",1999,"12",1999-11-25,"DET","CHI",992,952
"7255","19991125MIADAL",1999,"12",1999-11-25,"DAL","MIA",960,1253
"7256","19991128ARINYG",1999,"12",1999-11-28,"NYG","ARI",957,1026
"7257","19991128ATLCAR",1999,"12",1999-11-28,"CAR","ATL",889,921
"7258","19991128CINPIT",1999,"12",1999-11-28,"PIT","CIN",916,647
"7259","19991128JAXBAL",1999,"12",1999-11-28,"BAL","JAX",892,1248
"7260","19991128KCLVR",1999,"12",1999-11-28,"LVR","KC",1014,987
"7261","19991128LACMIN",1999,"12",1999-11-28,"MIN","LAC",1206,827
"7262","19991128NEBUF",1999,"12",1999-11-28,"BUF","NE",1111,1062
"7263","19991128NOLAR",1999,"12",1999-11-28,"LAR","NO",1059,764
"7264","19991128NYJIND",1999,"12",1999-11-28,"IND","NYJ",1149,1134
"7265","19991128PHIWAS",1999,"12",1999-11-28,"WAS","PHI",1007,824
"7266","19991128TBSEA",1999,"12",1999-11-28,"SEA","TB",1216,1110
"7267","19991128TENCLE",1999,"12",1999-11-28,"CLE","TEN",729,1179
"7268","19991129GBSF",1999,"12",1999-11-29,"SF","GB",835,1023
"7269","19991202PITJAX",1999,"13",1999-12-02,"JAX","PIT",1258,833
"7270","19991205CLELAC",1999,"13",1999-12-05,"LAC","CLE",818,723
"7271","19991205DALNE",1999,"13",1999-12-05,"NE","DAL",1019,1045
"7272","19991205GBCHI",1999,"13",1999-12-05,"CHI","GB",908,1048
"7273","19991205INDMIA",1999,"13",1999-12-05,"MIA","IND",1168,1197
"7274","19991205KCDEN",1999,"13",1999-12-05,"DEN","KC",1111,1041
"7275","19991205LARCAR",1999,"13",1999-12-05,"CAR","LAR",944,1074
"7276","19991205NOATL",1999,"13",1999-12-05,"ATL","NO",866,749
"7277","19991205NYJNYG",1999,"13",1999-12-05,"NYG","NYJ",917,1086
"7278","19991205PHIARI",1999,"13",1999-12-05,"ARI","PHI",1066,798
"7279","19991205SEALVR",1999,"13",1999-12-05,"LVR","SEA",960,1151
"7280","19991205SFCIN",1999,"13",1999-12-05,"CIN","SF",730,810
"7281","19991205TENBAL",1999,"13",1999-12-05,"BAL","TEN",882,1185
"7282","19991205WASDET",1999,"13",1999-12-05,"DET","WAS",1036,1033
"7283","19991206MINTB",1999,"13",1999-12-06,"TB","MIN",1175,1215
"7284","19991209LVRTEN",1999,"14",1999-12-09,"TEN","LVR",1099,1035
